bot_message,reply_1,reply_2,reply_3,reply_4,reply_5
How are you?,I am great!,I am good.,I am okay.,I am fine.,I am happy.
What is your name?,I am Lara.,I am Rui.,My name is Rui.,I'm Lara.,My name is Lara.
Nice to meet you!,Hi!,You too!,Nice to meet you!,Nice to meet you too!,Thank you!
Say goodbye!,Bye!,Goodbye!,Bye-bye!,Good night!,See you!
What color is this?,It is green.,I see green.,This is green.,Green.,Okay.
What animal do you see?,A fish.,"Look, a bear!",A bear.,I see a bear.,It is a bear.
Do you like water?,Yummy!,Yes!,"Yes, I like water.",I love water!,"No, I don't like water."
What do you want to play with?,Let's play with the doll.,"A teddy, please.","The doll, please.",I want the doll.,I like the doll.
How many do you see?,One.,I see one.,One toys.,Four.,There are one.
Who is this?,My sister.,It is my mom.,My mom.,This is Ana.,This is my mom.
Where are you?,I am at school.,I am home.,I am at the park.,At the park.,In the farm.
What can you do?,I can run.,I can eat.,I can jump.,I can play.,Okay.
Please say thank you.,Thank you!,Thanks a lot!,Thank you very much!,Thanks!,"Thank you, friend!"
"Can I have some juice, please?",Please.,"Yes, please.",Yes.,Here you are.,Okay.
Hello!,"Hello, Benny!",Hi!,"Hi, friend!",Hello!,Hi there!
How are you?,I am great!,I am okay.,I am fine.,I am happy.,I am good.
What is your name?,I am Hana.,I am Sam.,I'm Sam.,My name is Sam.,My name is Hana.
Nice to meet you!,Thank you!,Nice to meet you!,Hi!,Nice to meet you too!,You too!
Say goodbye!,See you!,Bye-bye!,Bye!,Good night!,Goodbye!
What color is this?,Brown.,I see brown.,This is brown.,It is green.,It is brown.
What animal do you see?,I see a bear.,A fish.,"Look, a bear!",It is a bear.,A bear.
Do you like water?,"Yes, I like water.",Yummy!,Yes!,"No, I don't like water.",I love water!
What do you want to play with?,Let's play with the doll.,I like the doll.,"A teddy, please.",I want the doll.,"The doll, please."
How many do you see?,There are one.,I see one.,One.,One toys.,Four.
Who is this?,It is my mom.,My mom.,This is my mom.,My sister.,This is Luca.
Where are you?,I am at the park.,In the farm.,I am at school.,I am home.,At the park.
What can you do?,I can eat.,I can run.,I can play.,I can jump.,Okay.
Please say thank you.,Thanks!,"Thank you, friend!",Thanks a lot!,Thank you very much!,Thank you!
"Can I have some juice, please?",Yes.,Okay.,Here you are.,Please.,"Yes, please."
Hello!,Hi there!,Hi!,"Hello, Benny!",Hello!,"Hi, friend!"
How are you?,I am fine.,I am great!,I am happy.,I am good.,I am okay.
What is your name?,My name is Noor.,I am Leo.,My name is Leo.,I am Noor.,I'm Noor.
Nice to meet you!,Thank you!,Nice to meet you too!,Hi!,You too!,Nice to meet you!
Say goodbye!,See you!,Bye-bye!,Good night!,Goodbye!,Bye!
What color is this?,Gray.,I see gray.,It is green.,It is gray.,This is gray.
What animal do you see?,A bear.,It is a bear.,I see a bear.,A fish.,"Look, a bear!"
Do you like water?,"No, I don't like water.",Yummy!,Yes!,I love water!,"Yes, I like water."
What do you want to play with?,"The doll, please.",I like the doll.,Let's play with the doll.,"A teddy, please.",I want the doll.
How many do you see?,Four.,One.,I see one.,One toys.,There are one.
Who is this?,This is my mom.,My mom.,It is my mom.,My sister.,This is Lila.
Where are you?,I am at school.,At the park.,I am at the park.,In the farm.,I am home.
What can you do?,I can run.,I can eat.,I can jump.,I can play.,Okay.
Please say thank you.,Thank you very much!,Thank you!,Thanks a lot!,Thanks!,"Thank you, friend!"
"Can I have some juice, please?",Yes.,Please.,Here you are.,Okay.,"Yes, please."
Hello!,Hello!,Hi there!,"Hi, friend!",Hi!,"Hello, Benny!"
How are you?,I am happy.,I am fine.,I am great!,I am okay.,I am good.
What is your name?,My name is Theo.,I'm Ken.,I am Theo.,My name is Ken.,I am Ken.
Nice to meet you!,Nice to meet you!,Hi!,Nice to meet you too!,Thank you!,You too!
Say goodbye!,See you!,Bye-bye!,Good night!,Goodbye!,Bye!
What color is this?,It is yellow.,It is green.,I see yellow.,Yellow.,This is yellow.
What animal do you see?,A fish.,I see a monkey.,A monkey.,It is a monkey.,"Look, a monkey!"
Do you like water?,"Yes, I like water.",Yummy!,I love water!,"No, I don't like water.",Yes!
What do you want to play with?,I want the doll.,"The doll, please.","A teddy, please.",Let's play with the doll.,I like the doll.
How many do you see?,There are one.,One toys.,One.,I see one.,Four.
Who is this?,It is my mom.,My sister.,This is my mom.,My mom.,This is Nico.
Where are you?,I am at school.,In the farm.,At the park.,I am home.,I am at the park.
What can you do?,I can run.,I can eat.,I can play.,I can jump.,Okay.
Please say thank you.,Thank you!,Thank you very much!,Thanks a lot!,Thanks!,"Thank you, friend!"
"Can I have some juice, please?",Here you are.,Okay.,Please.,"Yes, please.",Yes.
Hello!,Hi!,Hi there!,Hello!,"Hi, friend!","Hello, Benny!"
How are you?,I am happy.,I am fine.,I am okay.,I am great!,I am good.
What is your name?,I'm Lara.,My name is Lara.,I am Lara.,Okay.,Okay.
Nice to meet you!,Nice to meet you too!,You too!,Nice to meet you!,Thank you!,Hi!
Say goodbye!,Bye-bye!,Goodbye!,Good night!,Bye!,See you!
What color is this?,This is pink.,Pink.,I see pink.,It is green.,It is pink.
What animal do you see?,A monkey.,"Look, a monkey!",It is a monkey.,A fish.,I see a monkey.
Do you like water?,I love water!,"No, I don't like water.","Yes, I like water.",Yes!,Yummy!
What do you want to play with?,"A teddy, please.",I like the doll.,I want the doll.,"The doll, please.",Let's play with the doll.
How many do you see?,I see one.,Four.,One.,There are one.,One toys.
Who is this?,It is my mom.,My sister.,This is my mom.,This is Ana.,My mom.
Where are you?,I am home.,I am at school.,In the farm.,I am at the park.,At the park.
What can you do?,I can eat.,I can play.,I can jump.,I can run.,Okay.
Please say thank you.,"Thank you, friend!",Thank you!,Thank you very much!,Thanks!,Thanks a lot!
"Can I have some juice, please?",Yes.,Please.,Okay.,Here you are.,"Yes, please."
Hello!,Hi there!,"Hi, friend!",Hello!,"Hello, Benny!",Hi!
How are you?,I am happy.,I am okay.,I am fine.,I am great!,I am good.
What is your name?,I'm Sam.,I am Sam.,My name is Sam.,My name is Mia.,I am Mia.
Nice to meet you!,Nice to meet you!,You too!,Thank you!,Nice to meet you too!,Hi!
Say goodbye!,Bye-bye!,Good night!,Bye!,Goodbye!,See you!
What color is this?,It is white.,White.,I see white.,This is white.,It is green.
What animal do you see?,A monkey.,I see a monkey.,"Look, a monkey!",It is a monkey.,A fish.
Do you like water?,"No, I don't like water.",I love water!,Yummy!,"Yes, I like water.",Yes!
What do you want to play with?,"A teddy, please.",Let's play with the doll.,"The doll, please.",I like the doll.,I want the doll.
How many do you see?,One.,Four.,One toys.,I see one.,There are one.
Who is this?,This is my mom.,This is Luca.,My mom.,It is my mom.,My sister.
Where are you?,I am at school.,In the farm.,I am home.,I am at the park.,At the park.
What can you do?,I can jump.,I can play.,I can run.,I can eat.,Okay.
Please say thank you.,Thanks!,Thank you very much!,Thank you!,"Thank you, friend!",Thanks a lot!
"Can I have some juice, please?",Please.,Okay.,"Yes, please.",Here you are.,Yes.
Hello!,Hi!,Hello!,"Hello, Benny!","Hi, friend!",Hi there!
How are you?,I am fine.,I am okay.,I am happy.,I am good.,I am great!
What is your name?,I am Noor.,My name is Ken.,I'm Noor.,I am Ken.,My name is Noor.
Nice to meet you!,You too!,Nice to meet you!,Hi!,Nice to meet you too!,Thank you!
Say goodbye!,See you!,Bye-bye!,Bye!,Goodbye!,Good night!
What color is this?,It is blue.,It is green.,Blue.,This is blue.,I see blue.
What animal do you see?,It is a elephant.,I see a elephant.,A elephant.,"Look, a elephant!",A fish.
Do you like water?,"Yes, I like water.",Yummy!,Yes!,I love water!,"No, I don't like water."
What do you want to play with?,I want the doll.,Let's play with the doll.,I like the doll.,"The doll, please.","A teddy, please."
How many do you see?,I see one.,One toys.,Four.,There are one.,One.
Who is this?,My sister.,My mom.,This is Lila.,This is my mom.,It is my mom.
Where are you?,I am home.,In the farm.,At the park.,I am at the park.,I am at school.
What can you do?,I can play.,I can run.,I can jump.,I can eat.,Okay.
Please say thank you.,Thanks!,"Thank you, friend!",Thanks a lot!,Thank you very much!,Thank you!
"Can I have some juice, please?","Yes, please.",Here you are.,Okay.,Yes.,Please.
Hello!,Hello!,"Hello, Benny!","Hi, friend!",Hi there!,Hi!
How are you?,I am happy.,I am good.,I am great!,I am fine.,I am okay.
What is your name?,I am Ken.,I am Yuki.,My name is Yuki.,I'm Ken.,My name is Ken.
Nice to meet you!,Nice to meet you!,Nice to meet you too!,You too!,Thank you!,Hi!
Say goodbye!,Bye!,See you!,Bye-bye!,Good night!,Goodbye!
What color is this?,I see orange.,Orange.,This is orange.,It is green.,It is orange.
What animal do you see?,A elephant.,It is a elephant.,A fish.,"Look, a elephant!",I see a elephant.
Do you like water?,I love water!,Yummy!,"Yes, I like water.",Yes!,"No, I don't like water."
What do you want to play with?,"The doll, please.",Let's play with the doll.,I want the doll.,"A teddy, please.",I like the doll.
How many do you see?,One.,One toys.,Four.,I see one.,There are one.
Who is this?,This is my mom.,My sister.,My mom.,It is my mom.,This is Nico.
Where are you?,At the park.,In the farm.,I am at the park.,I am at school.,I am home.
What can you do?,I can run.,I can jump.,I can play.,I can eat.,Okay.
Please say thank you.,Thank you very much!,Thank you!,Thanks a lot!,"Thank you, friend!",Thanks!
"Can I have some juice, please?","Yes, please.",Please.,Here you are.,Yes.,Okay.
Hello!,"Hi, friend!",Hi!,"Hello, Benny!",Hi there!,Hello!
How are you?,I am okay.,I am fine.,I am happy.,I am good.,I am great!
What is your name?,I am Lara.,I'm Lara.,My name is Luca.,I am Luca.,My name is Lara.
Nice to meet you!,Hi!,You too!,Thank you!,Nice to meet you!,Nice to meet you too!
Say goodbye!,Good night!,See you!,Goodbye!,Bye!,Bye-bye!
What color is this?,I see black.,Black.,It is black.,It is green.,This is black.
What animal do you see?,I see a elephant.,It is a elephant.,A elephant.,"Look, a elephant!",A fish.
Do you like water?,"Yes, I like water.",Yes!,Yummy!,"No, I don't like water.",I love water!
What do you want to play with?,"A teddy, please.",I like the doll.,"The doll, please.",Let's play with the doll.,I want the doll.
How many do you see?,There are one.,Four.,I see one.,One toys.,One.
Who is this?,This is Ana.,It is my mom.,My mom.,My sister.,This is my mom.
Where are you?,I am at the park.,In the farm.,At the park.,I am home.,I am at school.
What can you do?,I can jump.,I can play.,I can eat.,I can run.,Okay.
Please say thank you.,Thanks!,Thanks a lot!,Thank you!,Thank you very much!,"Thank you, friend!"
"Can I have some juice, please?",Yes.,Please.,"Yes, please.",Okay.,Here you are.
Hello!,Hi there!,"Hi, friend!",Hi!,Hello!,"Hello, Benny!"
How are you?,I am great!,I am okay.,I am fine.,I am happy.,I am good.
What is your name?,I am Sara.,My name is Sara.,I am Sam.,My name is Sam.,I'm Sam.
Nice to meet you!,Nice to meet you!,You too!,Nice to meet you too!,Hi!,Thank you!
Say goodbye!,Good night!,Bye-bye!,Bye!,Goodbye!,See you!
What color is this?,This is red.,Red.,I see red.,It is red.,It is green.
What animal do you see?,A rabbit.,"Look, a rabbit!",A fish.,I see a rabbit.,It is a rabbit.
Do you like water?,Yes!,I love water!,"No, I don't like water.","Yes, I like water.",Yummy!
What do you want to play with?,"The doll, please.",I like the doll.,Let's play with the doll.,"A teddy, please.",I want the doll.
How many do you see?,One toys.,I see one.,One.,There are one.,Four.
Who is this?,This is Luca.,My sister.,It is my mom.,This is my mom.,My mom.
Where are you?,I am at school.,I am at the park.,I am home.,At the park.,In the farm.
What can you do?,I can eat.,I can run.,I can play.,I can jump.,Okay.
Please say thank you.,"Thank you, friend!",Thanks a lot!,Thanks!,Thank you!,Thank you very much!
"Can I have some juice, please?",Yes.,Here you are.,Okay.,Please.,"Yes, please."
Hello!,Hello!,Hi there!,Hi!,"Hi, friend!","Hello, Benny!"
How are you?,I am great!,I am okay.,I am good.,I am happy.,I am fine.
What is your name?,I'm Noor.,I am Ana.,My name is Noor.,My name is Ana.,I am Noor.
Nice to meet you!,Hi!,Nice to meet you too!,You too!,Thank you!,Nice to meet you!
Say goodbye!,Goodbye!,Bye!,Good night!,Bye-bye!,See you!
What color is this?,It is green.,This is green.,I see green.,Green.,Okay.
What animal do you see?,It is a rabbit.,"Look, a rabbit!",A fish.,I see a rabbit.,A rabbit.
Do you like water?,I love water!,"No, I don't like water.",Yummy!,"Yes, I like water.",Yes!
What do you want to play with?,"A teddy, please.",I want the doll.,Let's play with the doll.,I like the doll.,"The doll, please."
How many do you see?,One.,Four.,I see one.,One toys.,There are one.
Who is this?,This is Lila.,My mom.,This is my mom.,My sister.,It is my mom.
Where are you?,At the park.,I am at school.,I am at the park.,I am home.,In the farm.
What can you do?,I can jump.,I can play.,I can eat.,I can run.,Okay.
Please say thank you.,"Thank you, friend!",Thanks a lot!,Thanks!,Thank you!,Thank you very much!
"Can I have some juice, please?","Yes, please.",Yes.,Here you are.,Okay.,Please.
Hello!,"Hi, friend!",Hello!,Hi!,"Hello, Benny!",Hi there!
How are you?,I am okay.,I am fine.,I am great!,I am good.,I am happy.
What is your name?,I am Rui.,My name is Ken.,I'm Ken.,My name is Rui.,I am Ken.
Nice to meet you!,You too!,Nice to meet you too!,Thank you!,Hi!,Nice to meet you!
Say goodbye!,See you!,Good night!,Bye-bye!,Goodbye!,Bye!
What color is this?,It is green.,This is brown.,Brown.,It is brown.,I see brown.
What animal do you see?,A fish.,"Look, a rabbit!",A rabbit.,It is a rabbit.,I see a rabbit.
Do you like water?,Yes!,"Yes, I like water.",Yummy!,"No, I don't like water.",I love water!
What do you want to play with?,"The doll, please.",I like the doll.,I want the doll.,"A teddy, please.",Let's play with the doll.
How many do you see?,There are one.,Four.,One.,One toys.,I see one.
Who is this?,This is Nico.,It is my mom.,This is my mom.,My mom.,My sister.
Where are you?,I am at the park.,I am at school.,I am home.,At the park.,In the farm.
What can you do?,I can play.,I can run.,I can jump.,I can eat.,Okay.
Please say thank you.,Thanks!,"Thank you, friend!",Thanks a lot!,Thank you very much!,Thank you!
"Can I have some juice, please?",Okay.,Yes.,"Yes, please.",Here you are.,Please.
Hello!,Hello!,"Hi, friend!","Hello, Benny!",Hi there!,Hi!
How are you?,I am happy.,I am fine.,I am okay.,I am great!,I am good.
What is your name?,My name is Hana.,I am Hana.,I'm Lara.,I am Lara.,My name is Lara.
Nice to meet you!,Thank you!,You too!,Nice to meet you too!,Hi!,Nice to meet you!
Say goodbye!,Bye!,See you!,Bye-bye!,Good night!,Goodbye!
What color is this?,Gold.,I see gold.,It is gold.,It is green.,This is gold.
What animal do you see?,I see a rabbit.,A fish.,A rabbit.,It is a rabbit.,"Look, a rabbit!"
Do you like water?,I love water!,Yes!,"Yes, I like water.",Yummy!,"No, I don't like water."
What do you want to play with?,I want the doll.,Let's play with the doll.,"A teddy, please.","The doll, please.",I like the doll.
How many do you see?,I see one.,One toys.,One.,There are one.,Four.
Who is this?,This is my mom.,My sister.,This is Ana.,My mom.,It is my mom.
Where are you?,At the park.,In the farm.,I am at the park.,I am at school.,I am home.
What can you do?,I can eat.,I can play.,I can run.,I can jump.,Okay.
Please say thank you.,Thanks a lot!,Thanks!,Thank you!,"Thank you, friend!",Thank you very much!
"Can I have some juice, please?","Yes, please.",Okay.,Here you are.,Please.,Yes.
Hello!,"Hi, friend!",Hi there!,Hi!,Hello!,"Hello, Benny!"
How are you?,I am good.,I am fine.,I am happy.,I am great!,I am okay.
What is your name?,My name is Sam.,I am Sam.,I'm Sam.,Okay.,Okay.
Nice to meet you!,Thank you!,Nice to meet you!,Nice to meet you too!,Hi!,You too!
Say goodbye!,Good night!,Bye-bye!,Goodbye!,Bye!,See you!
